YEAR,QUARTER,MONTH,AIRLINE_ID,UNIQUE_CARRIER,CARRIER,CARRIER_NAME,CARRIER_GROUP_NEW,SALA_GALLONS,SDOMT_GALLONS,SATL_GALLONS,SPAC_GALLONS,SLAT_GALLONS,SINT_GALLONS,TS_GALLONS,NALA_GALLONS,NDOM_GALLONS,NDOMT_GALLONS,NATL_GALLONS,NPAC_GALLONS,NLAT_GALLONS,MAC_GALLONS,NINT_GALLONS,TN_GALLONS,TDOMT_GALLONS,TINT_GALLONS,TOTAL_GALLONS,SALA_COST,SDOM_COST,SDOMT_COST,SATL_COST,SPAC_COST,SLAT_COST,SINT_COST,TS_COST,NALA_COST,NDOM_COST,NDOMT_COST,NATL_COST,NPAC_COST,NLAT_COST,MAC_COST,NINT_COST,TN_COST,TDOMT_COST,TINT_COST,TOTAL_COST
2022,1,3,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,0.00,6299165.00,0.00,0.00,2126731.00,2126731.00,8425896.00,0.00,886039.00,886039.00,0.00,0.00,48701.00,16583.00,65284.00,951323.00,7185204.00,2192015.00,9377219.00,0.00,21320798.00,21320798.00,0.00,0.00,7700423.00,7700423.00,29021221.00,0.00,2911852.00,2911852.00,0.00,0.00,133728.00,0.00,133728.00,3045580.00,24232650.00,7834151.00,32066801.00
2022,1,3,20427,PT,PT,Piedmont Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,1,3,20436,F9,F9,Frontier Airlines Inc.,3,0.00,23029350.00,0.00,0.00,3399789.00,3399789.00,26429139.00,0.00,28709.00,28709.00,0.00,0.00,15311.00,0.00,15311.00,44020.00,23058059.00,3415100.00,26473159.00,0.00,72181599.00,72181599.00,0.00,0.00,11129375.00,11129375.00,83310974.00,0.00,90496.00,90496.00,0.00,0.00,48265.00,0.00,48265.00,138761.00,72272095.00,11177640.00,83449735.00
2022,1,3,20445,C5,C5,"Commutair Aka Champlain Enterprises, Inc.",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,1,3,20447,U7,U7,USA Jet Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,871958.00,871958.00,0.00,0.00,26643.00,0.00,26643.00,898601.00,871958.00,26643.00,898601.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2945608.00,2945608.00,0.00,0.00,113917.00,0.00,113917.00,3059525.00,2945608.00,113917.00,3059525.00
2022,1,3,20452,YX,YX,Republic Airline,3,0.00,11048.00,0.00,0.00,0.00,0.00,11048.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,11048.00,0.00,11048.00,0.00,42437.00,42437.00,0.00,0.00,0.00,0.00,42437.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,42437.00,0.00,42437.00
2022,1,3,20453,ABX,ABX,ABX Air Inc,2,0.00,98890.00,0.00,0.00,0.00,0.00,98890.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,98890.00,0.00,98890.00,0.00,210417.00,210417.00,0.00,0.00,0.00,0.00,210417.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,210417.00,0.00,210417.00
2022,1,3,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,1,3,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1575260.00,1575260.00,46508.00,0.00,369038.00,0.00,415546.00,1990806.00,1575260.00,415546.00,1990806.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7421018.00,7421018.00,194123.00,0.00,1538971.00,0.00,1733094.00,9154112.00,7421018.00,1733094.00,9154112.00
2022,1,3,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0.00,4335.00,0.00,0.00,0.00,0.00,4335.00,0.00,3525.00,3525.00,0.00,0.00,24420.00,0.00,24420.00,27945.00,7860.00,24420.00,32280.00,0.00,15670.00,15670.00,0.00,0.00,0.00,0.00,15670.00,0.00,12742.00,12742.00,0.00,0.00,88277.00,0.00,88277.00,101019.00,28412.00,88277.00,116689.00
2022,1,3,21577,1TQ,1TQ,Rhoades Aviation dba Transair,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,1,3,21629,KD,KD,Western Global,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1762998.00,1591424.00,3354422.00,0.00,2407737.00,0.00,236452.00,2644189.00,5998611.00,3354422.00,2644189.00,5998611.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5574501.00,5345922.00,10920423.00,0.00,6550412.00,0.00,752723.00,7303135.00,18223558.00,10920423.00,7303135.00,18223558.00
2022,1,3,21634,KH,KH,Aloha Air Cargo,2,0.00,1756559.00,0.00,0.00,0.00,0.00,1756559.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1756559.00,0.00,1756559.00,0.00,5997572.00,5997572.00,0.00,0.00,0.00,0.00,5997572.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5997572.00,0.00,5997572.00
2022,1,3,21652,27Q,27Q,"Jet Aviation Flight Services, Inc.",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,1,3,21712,2HQ,2HQ,Elite Airways LLC,2,0.00,33905.00,0.00,0.00,0.00,0.00,33905.00,0.00,49173.00,49173.00,0.00,0.00,0.00,0.00,0.00,49173.00,83078.00,0.00,83078.00,0.00,150962.00,150962.00,0.00,0.00,0.00,0.00,150962.00,0.00,316293.00,316293.00,0.00,0.00,0.00,0.00,0.00,316293.00,467255.00,0.00,467255.00
2022,1,3,21974,3EQ,3EQ,"Scott Aviation, LLC  d/b/a  Silver Air",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,1,3,21979,3FQ,3FQ,"Western Air Charter, Inc.  d/b/a  Jet Edge",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1126469.00,1126469.00,57278.00,0.00,63585.00,0.00,120863.00,1247332.00,1126469.00,120863.00,1247332.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,6143781.00,6143781.00,252558.00,0.00,352250.00,0.00,604808.00,6748589.00,6143781.00,604808.00,6748589.00
2022,1,3,22080,MX,MX,Breeze Aviation Group DBA  Breeze,1,0.00,1190799.00,0.00,0.00,0.00,0.00,1190799.00,0.00,34071.00,34071.00,0.00,0.00,0.00,0.00,0.00,34071.00,1224870.00,0.00,1224870.00,0.00,4473975.00,4473975.00,0.00,0.00,0.00,0.00,4473975.00,0.00,128009.00,128009.00,0.00,0.00,0.00,0.00,0.00,128009.00,4601984.00,0.00,4601984.00
2022,2,4,19393,WN,WN,Southwest Airlines Co.,3,0.00,153172939.00,0.00,0.00,2422079.00,2422079.00,155595018.00,0.00,1321.00,1321.00,0.00,0.00,0.00,0.00,0.00,1321.00,153174260.00,2422079.00,155596339.00,0.00,456822585.00,456822585.00,0.00,0.00,9870024.00,9870024.00,466692609.00,0.00,5736.00,5736.00,0.00,0.00,0.00,0.00,0.00,5736.00,456828321.00,9870024.00,466698345.00
2022,2,4,19687,QX,QX,Horizon Air,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,4,19690,HA,HA,Hawaiian Airlines Inc.,3,0.00,16255752.00,0.00,2034697.00,0.00,2034697.00,18290449.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,16255752.00,2034697.00,18290449.00,0.00,58945746.00,58945746.00,0.00,6713109.00,0.00,6713109.00,65658855.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,58945746.00,6713109.00,65658855.00
2022,2,4,19790,DL,DL,Delta Air Lines Inc.,3,0.00,164674790.00,43681747.00,6379712.00,21662200.00,71723659.00,236398449.00,0.00,1384694.00,1384694.00,30176.00,281761.00,12529.00,0.00,324466.00,1709160.00,166059484.00,72048125.00,238107609.00,0.00,524212291.00,524212291.00,139052909.00,20308655.00,68957680.00,228319244.00,752531535.00,0.00,4407921.00,4407921.00,96061.00,896935.00,39884.00,0.00,1032880.00,5440801.00,528620212.00,229352124.00,757972336.00
2022,2,4,19805,AA,AA,American Airlines Inc.,3,0.00,156710398.00,50599673.00,3867538.00,41985972.00,96453183.00,253163581.00,0.00,303506.00,303506.00,172193.00,19027.00,50825.00,0.00,242045.00,545551.00,157013904.00,96695228.00,253709132.00,0.00,560667663.00,560667663.00,186121687.00,13196406.00,156024766.00,355342859.00,916010522.00,0.00,1058209.00,1058209.00,626828.00,61029.00,194426.00,0.00,882283.00,1940492.00,561725872.00,356225142.00,917951014.00
2022,2,4,19874,8C,8C,Air Transport International,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,193226.00,193226.00,33514.00,42811.00,0.00,506010.00,582335.00,775561.00,193226.00,582335.00,775561.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,625515.00,625515.00,140746.00,159841.00,0.00,1545209.00,1845796.00,2471311.00,625515.00,1845796.00,2471311.00
2022,2,4,19917,5X,5X,United Parcel Service,3,0.00,48783000.00,15329000.00,22329000.00,3297000.00,40955000.00,89738000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,48783000.00,40955000.00,89738000.00,0.00,187197000.00,187197000.00,57119000.00,74591000.00,12431000.00,144141000.00,331338000.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,187197000.00,144141000.00,331338000.00
2022,2,4,19930,AS,AS,Alaska Airlines Inc.,3,1484566.00,52659739.00,0.00,0.00,1582672.00,1582672.00,54242411.00,112944.00,92620.00,205564.00,0.00,0.00,0.00,0.00,0.00,205564.00,52865303.00,1582672.00,54447975.00,4910039.00,211068557.00,215978596.00,0.00,0.00,6567264.00,6567264.00,222545860.00,373550.00,331517.00,705067.00,0.00,0.00,0.00,0.00,0.00,705067.00,216683663.00,6567264.00,223250927.00
2022,2,4,19977,UA,UA,United Air Lines Inc.,3,0.00,134950682.00,57343433.00,17564587.00,33010481.00,107918501.00,242869183.00,0.00,760198.00,760198.00,44710.00,229291.00,10928.00,0.00,284929.00,1045127.00,135710880.00,108203430.00,243914310.00,0.00,508944382.00,508944382.00,215366183.00,61615668.00,127739959.00,404721810.00,913666192.00,0.00,2810989.00,2810989.00,166708.00,761198.00,41579.00,0.00,969485.00,3780474.00,511755371.00,405691295.00,917446666.00
2022,2,4,20007,5Y,5Y,Atlas Air Inc.,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,14933262.00,14933262.00,6457987.00,29815550.00,7251032.00,4070750.00,47595319.00,62528581.00,14933262.00,47595319.00,62528581.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,55032618.00,55032618.00,23141890.00,99422923.00,28214451.00,11581284.00,162360548.00,217393166.00,55032618.00,162360548.00,217393166.00
2022,2,4,20046,ZW,ZW,Air Wisconsin Airlines Corp,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,4,20100,PO,PO,Polar Air Cargo Airways,3,0.00,2043060.00,0.00,9007032.00,0.00,9007032.00,11050092.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2043060.00,9007032.00,11050092.00,0.00,7699544.00,7699544.00,0.00,29777485.00,0.00,29777485.00,37477029.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,7699544.00,29777485.00,37477029.00
2022,2,4,20107,FX,FX,Federal Express Corporation,3,0.00,61373531.00,18132222.00,29283056.00,2572106.00,49987384.00,111360915.00,20940.00,1418156.00,1439096.00,57085.00,390873.00,63278.00,509228.00,1020464.00,2459560.00,62812627.00,51007848.00,113820475.00,0.00,236620000.00,236620000.00,65700000.00,98852000.00,9802000.00,174354000.00,410974000.00,69000.00,5632000.00,5701000.00,204000.00,1265000.00,227000.00,1615000.00,3311000.00,9012000.00,242321000.00,177665000.00,419986000.00
2022,2,4,20108,NC,NC,Northern Air Cargo Inc.,2,309771.00,309771.00,0.00,0.00,0.00,0.00,309771.00,48647.00,0.00,48647.00,0.00,0.00,0.00,0.00,0.00,48647.00,358418.00,0.00,358418.00,1214116.00,0.00,1214116.00,0.00,0.00,0.00,0.00,1214116.00,190667.00,0.00,190667.00,0.00,0.00,0.00,0.00,0.00,190667.00,1404783.00,0.00,1404783.00
2022,2,4,20151,M6,M6,Amerijet International,2,0.00,0.00,0.00,0.00,298894.00,298894.00,298894.00,0.00,2163796.00,2163796.00,0.00,0.00,759951.00,0.00,759951.00,2923747.00,2163796.00,1058845.00,3222641.00,0.00,0.00,0.00,0.00,0.00,1316458.00,1316458.00,1316458.00,0.00,9530289.00,9530289.00,0.00,0.00,3347151.00,0.00,3347151.00,12877440.00,9530289.00,4663609.00,14193898.00
2022,2,4,20166,GFQ,GFQ,Gulf And Caribbean Cargo,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,198130.00,198130.00,0.00,0.00,142787.00,0.00,142787.00,340917.00,198130.00,142787.00,340917.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,872354.00,872354.00,0.00,0.00,647480.00,0.00,647480.00,1519834.00,872354.00,647480.00,1519834.00
2022,2,4,20169,L2,L2,Lynden Air Cargo Airlines,2,191422.00,191422.00,0.00,0.00,0.00,0.00,191422.00,33577.00,33658.00,67235.00,90935.00,0.00,0.00,116713.00,207648.00,274883.00,258657.00,207648.00,466305.00,756526.00,0.00,756526.00,0.00,0.00,0.00,0.00,756526.00,131471.00,99409.00,230880.00,295220.00,0.00,0.00,325966.00,621186.00,852066.00,987406.00,621186.00,1608592.00
2022,2,4,20177,PFQ,PFQ,Asia Pacific,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,700888.00,0.00,0.00,700888.00,700888.00,0.00,700888.00,700888.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2462468.00,0.00,0.00,2462468.00,2462468.00,0.00,2462468.00,2462468.00
2022,2,4,20195,WI,WI,Sky Lease Cargo,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1361591.00,0.00,1361591.00,1361591.00,0.00,1361591.00,1361591.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5142767.00,0.00,5142767.00,5142767.00,0.00,5142767.00,5142767.00
2022,2,4,20304,OO,OO,SkyWest Airlines Inc.,3,0.00,2197663.00,0.00,0.00,0.00,0.00,2197663.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2197663.00,0.00,2197663.00,0.00,9851080.00,9851080.00,0.00,0.00,0.00,0.00,9851080.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,9851080.00,0.00,9851080.00
2022,2,4,20310,WL,WL,"Caribbean Sun Airlines, Inc. d/b/a World Atlantic Airlines",1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,78239.00,78239.00,0.00,0.00,296467.00,0.00,296467.00,374706.00,78239.00,296467.00,374706.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,371508.00,371508.00,0.00,0.00,1407735.00,0.00,1407735.00,1779243.00,371508.00,1407735.00,1779243.00
2022,2,4,20363,9E,9E,Endeavor Air Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,4,20368,G4,G4,Allegiant Air,3,0.00,19380834.00,0.00,0.00,0.00,0.00,19380834.00,0.00,292851.00,292851.00,14899.00,0.00,98066.00,0.00,112965.00,405816.00,19673685.00,112965.00,19786650.00,0.00,80437213.00,80437213.00,0.00,0.00,0.00,0.00,80437213.00,0.00,1195943.00,1195943.00,64040.00,0.00,474460.00,0.00,538500.00,1734443.00,81633156.00,538500.00,82171656.00
2022,2,4,20370,KAQ,KAQ,Kalitta Air LLC,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5216512.00,5216512.00,563010.00,7819515.00,750814.00,750973.00,9884312.00,15100824.00,5216512.00,9884312.00,15100824.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,19156829.00,19156829.00,2091000.00,25843382.00,2836906.00,2764789.00,33536077.00,52692906.00,19156829.00,33536077.00,52692906.00
2022,2,4,20372,KLQ,KLQ,Kalitta Charters II,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,164640.00,164640.00,269015.00,0.00,0.00,0.00,269015.00,433655.00,164640.00,269015.00,433655.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,707521.00,707521.00,1156934.00,0.00,0.00,0.00,1156934.00,1864455.00,707521.00,1156934.00,1864455.00
2022,2,4,20377,X9,X9,Omni Air International LLC,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91797.00,91797.00,193155.00,38729.00,148603.00,4704174.00,5084661.00,5176458.00,91797.00,5084661.00,5176458.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,399248.00,399248.00,949939.00,150454.00,631383.00,13148844.00,14880620.00,15279868.00,399248.00,14880620.00,15279868.00
2022,2,4,20378,YV,YV,Mesa Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,4,20397,OH,OH,PSA Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,4,20398,MQ,MQ,Envoy Air,3,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,4,20401,3M,3M,Silver Airways,1,0.00,236987.00,113392.00,0.00,0.00,113392.00,350379.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,236987.00,113392.00,350379.00,0.00,909451.00,909451.00,472001.00,0.00,0.00,472001.00,1381452.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,909451.00,472001.00,1381452.00
2022,2,4,20405,N8,N8,National Air Cargo Group Inc d/ba National Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1084791.00,1084791.00,741341.00,1545054.00,0.00,1219245.00,3505640.00,4590431.00,1084791.00,3505640.00,4590431.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,3902860.00,3902860.00,2785980.00,5154068.00,0.00,4115544.00,12055592.00,15958452.00,3902860.00,12055592.00,15958452.00
2022,2,4,20408,5V,5V,Tatonduk Outfitters Limited d/b/a Everts Air Alaska and Everts Air Cargo,1,230991.00,230991.00,0.00,0.00,0.00,0.00,230991.00,21483.00,159056.00,180539.00,0.00,0.00,0.00,0.00,0.00,180539.00,411530.00,0.00,411530.00,914396.00,0.00,914396.00,0.00,0.00,0.00,0.00,914396.00,85042.00,629635.00,714677.00,0.00,0.00,0.00,0.00,0.00,714677.00,1629073.00,0.00,1629073.00
2022,2,4,20409,B6,B6,JetBlue Airways,3,0.00,54372835.00,722098.00,0.00,17673167.00,18395265.00,72768100.00,0.00,10940.00,10940.00,0.00,0.00,0.00,0.00,0.00,10940.00,54383775.00,18395265.00,72779040.00,0.00,221478931.00,221478931.00,2941349.00,0.00,71988783.00,74930132.00,296409063.00,0.00,44405.00,44405.00,0.00,0.00,0.00,0.00,0.00,44405.00,221523336.00,74930132.00,296453468.00
2022,2,4,20416,NK,NK,Spirit Air Lines,3,0.00,35263935.00,0.00,0.00,6223047.00,6223047.00,41486982.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,35263935.00,6223047.00,41486982.00,0.00,146581951.00,146581951.00,0.00,0.00,25867403.00,25867403.00,172449354.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,146581951.00,25867403.00,172449354.00
2022,2,4,20422,SY,SY,Sun Country Airlines d/b/a MN Airlines,2,0.00,6195105.00,0.00,0.00,877381.00,877381.00,7072486.00,0.00,1162663.00,1162663.00,0.00,0.00,70193.00,20806.00,90999.00,1253662.00,7357768.00,968380.00,8326148.00,0.00,24818907.00,24818907.00,0.00,0.00,3713958.00,3713958.00,28532865.00,0.00,4492742.00,4492742.00,0.00,0.00,177234.00,13231.00,190465.00,4683207.00,29311649.00,3904423.00,33216072.00
2022,2,4,20427,PT,PT,Piedmont Airlines,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,4,20436,F9,F9,Frontier Airlines Inc.,3,0.00,21934420.00,0.00,0.00,3495366.00,3495366.00,25429786.00,0.00,11574.00,11574.00,0.00,0.00,11574.00,0.00,11574.00,23148.00,21945994.00,3506940.00,25452934.00,0.00,86488481.00,86488481.00,0.00,0.00,14998122.00,14998122.00,101486603.00,0.00,46190.00,46190.00,0.00,0.00,46190.00,0.00,46190.00,92380.00,86534671.00,15044312.00,101578983.00
2022,2,4,20445,C5,C5,"Commutair Aka Champlain Enterprises, Inc.",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,4,20447,U7,U7,USA Jet Airlines Inc.,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,687971.00,687971.00,0.00,0.00,13431.00,0.00,13431.00,701402.00,687971.00,13431.00,701402.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,2652629.00,2652629.00,0.00,0.00,76558.00,0.00,76558.00,2729187.00,2652629.00,76558.00,2729187.00
2022,2,4,20452,YX,YX,Republic Airline,3,0.00,20324.00,0.00,0.00,0.00,0.00,20324.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,20324.00,0.00,20324.00,0.00,91572.00,91572.00,0.00,0.00,0.00,0.00,91572.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,91572.00,0.00,91572.00
2022,2,4,20453,ABX,ABX,ABX Air Inc,2,0.00,8234.00,0.00,0.00,0.00,0.00,8234.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,8234.00,0.00,8234.00,0.00,28567.00,28567.00,0.00,0.00,0.00,0.00,28567.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,28567.00,0.00,28567.00
2022,2,4,20500,G7,G7,GoJet Airlines LLC d/b/a United Express,2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
2022,2,4,21161,09Q,09Q,"Swift Air, LLC d/b/a Eastern Air Lines d/b/a Eastern",2,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,1159239.00,1159239.00,40356.00,0.00,281971.00,0.00,322327.00,1481566.00,1159239.00,322327.00,1481566.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,5680285.00,5680285.00,176786.00,0.00,1404755.00,0.00,1581541.00,7261826.00,5680285.00,1581541.00,7261826.00
2022,2,4,21492,1BQ,1BQ,"Eastern Airlines f/k/a Dynamic Airways, LLC",1,0.00,10320.00,12900.00,0.00,0.00,12900.00,23220.00,0.00,31380.00,31380.00,63705.00,0.00,0.00,0.00,63705.00,95085.00,41700.00,76605.00,118305.00,0.00,45059.00,45059.00,56324.00,0.00,0.00,56324.00,101383.00,0.00,137011.00,137011.00,278147.00,0.00,0.00,0.00,278147.00,415158.00,182070.00,334471.00,516541.00
2022,2,4,21577,1TQ,1TQ,Rhoades Aviation dba Transair,1,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00,0.00
